initialLabel,binaryInitialLabel,title,url,numTrueVotes,numFalseVotes,totalVotes,maxVotes,interraterPercentAgreement,agreementWithLabel,votersLabel,voterLabelWasAccurate,averageInterraterPercentAgreement,averageAgreementWithLabel,percentOfAgreeingDecisions
FALSE,0, The video of unprecedented stone rain in Rome suggests the fate of pro-Communist Italy.,https://www.poynter.org/?ifcn_misinformation=the-video-of-unprecedented-stone-rain-in-rome-suggests-the-fate-of-pro-communist-italy,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Coronavirus has a pH level of 5.5 to 8.5 and can be prevented and cured by eating alkaline foods.,https://www.poynter.org/?ifcn_misinformation=coronavirus-has-a-ph-level-of-5-5-to-8-5-and-can-be-prevented-and-cured-by-eating-alkaline-foods,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, A COVID-19 test in Germany is 37 times cheaper than in Croatia.,https://www.poynter.org/?ifcn_misinformation=covid-19-test-in-germany-is-37-times-cheaper-than-in-croatia,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, New vaccine can help cure coronavirus in three hours.,https://www.poynter.org/?ifcn_misinformation=new-vaccine-can-help-cure-coronavirus-in-three-hours,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," A message sent by WhatsApp states that the Ministry of Defense of China has announced that it has â€œsuccessfullyâ€ developed a vaccine against the new coronavirus, which causes COVID-19 disease. Portugal would receive the first doses in a few days.",https://www.poynter.org/?ifcn_misinformation=a-message-sent-by-whatsapp-states-that-the-ministry-of-defense-of-china-has-announced-that-it-has-successfully-developed-a-vaccine-against-the-new-coronavirus-which-causes-covid-19-disease-portuga,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Facebook user Chase Michael Morris predicted coronavirus pandemic.,https://www.poynter.org/?ifcn_misinformation=facebook-user-chase-michael-morris-predicted-coronavirus-pandemic,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Tanks are coming into U.S. towns in advance for martial law,https://www.poynter.org/?ifcn_misinformation=tanks-are-coming-into-u-s-towns-in-advance-for-martial-law,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Over 200 doctors in Italy die every day due to coronavirus.,https://www.poynter.org/?ifcn_misinformation=over-200-doctors-in-italy-die-every-day-due-to-coronavirus,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, China created the coronavirus to boost its economy.,https://www.poynter.org/?ifcn_misinformation=china-created-the-coronavirus-to-boost-its-economy,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, A purported notice issued by the Pakistan Red Crescent and Pakistanâ€™s Health Department on COVID-19 isolation rules has been shared thousands of times on Facebook. The advisory claims that families of those killed while in isolation will not be able to hold funerals or burials for them,https://www.poynter.org/?ifcn_misinformation=a-purported-notice-issued-by-the-pakistan-red-crescent-and-pakistans-health-department-on-covid-19-isolation-rules-has-been-shared-thousands-of-times-on-facebook-the-advisory-claims-that-fam,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0," In Spain, communications between individuals will be recorded under the state of alarm to fight the coronavirus.",https://www.poynter.org/?ifcn_misinformation=in-spain-communications-between-individuals-will-be-recorded-under-the-state-of-alarm-to-fight-the-coronavirus,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, 23 new COVID-19 cases confirmed in Mombasa.,https://www.poynter.org/?ifcn_misinformation=23-new-covid-19-cases-confirmed-in-mombasa,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0," Bitter gourd juice can cure novel coronavirus, as per Bihar Health Department in India.",https://www.poynter.org/?ifcn_misinformation=bitter-gourd-juice-can-cure-novel-coronavirus-as-per-bihar-health-department-in-india,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Five person were healed in Morocco with chloroquine.,https://www.poynter.org/?ifcn_misinformation=five-person-were-healed-in-morocco-with-chloroquine,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Eating alkaline foods of pH level above 8.5 can kill the SARS-CoV-2 virus.,https://www.poynter.org/?ifcn_misinformation=eating-alkaline-foods-of-ph-level-above-8-5-can-kill-the-sars-cov-2-virus,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Viral WhatsApp message advises against purchasing used clothing as they expose buyers to COVID-19.,https://www.poynter.org/?ifcn_misinformation=viral-whatsapp-message-advises-against-purchasing-used-clothing-as-they-expose-buyers-to-covid-19,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," In Costa Rica, dead bodies are not returned to their families.",https://www.poynter.org/?ifcn_misinformation=in-costa-rica-dead-bodies-are-not-returned-to-their-families,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Inhaling water into the nose can prevent coronavirus transmission.,https://www.poynter.org/?ifcn_misinformation=inhaling-water-into-the-nose-can-prevent-corona-transmission,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," Tens of thousands of people who are victims of the coronavirus have died in China, and this is proven by maps of Wuhan released online that show a massive burning of corpses.",https://www.poynter.org/?ifcn_misinformation=tens-of-thousands-of-people-who-are-victims-of-the-coronavirus-have-died-in-china-and-this-is-proven-by-maps-of-wuhan-released-online-that-show-a-massive-burning-of-corpses,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, A recipe for homemade alcohol: Mix 3 parts of ethanol with 1 part of water.,https://www.poynter.org/?ifcn_misinformation=a-recipe-for-home-made-alcohol-mix-3-parts-of-ethanol-with-1-part-of-water,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, ONU to provide food voucher for coronavirus quarantine.,https://www.poynter.org/?ifcn_misinformation=onu-to-provide-food-voucher-for-coronavirus-quarantine,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, A video allegedly showing Canadian Prime Minister Justin Trudeauâ€™s wife in a hospital bed urging people to stay home to avoid ending up seriously ill with the novel coronavirus has been shared thousands of times on Facebook and Twitter.,https://www.poynter.org/?ifcn_misinformation=a-video-allegedly-showing-canadian-prime-minister-justin-trudeaus-wife-in-a-hospital-bed-urging-people-to-stay-home-to-avoid-ending-up-seriously-ill-with-the-novel-coronavirus-has-been-shared,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Iceland tested its whole population.,https://www.poynter.org/?ifcn_misinformation=iceland-tested-its-whole-population,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, A police commissioner from Mumbai has asked essential services to be available at certain hours.,https://www.poynter.org/?ifcn_misinformation=a-police-commissioner-from-mumbai-has-asked-essential-services-to-be-available-at-certain-hours,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Pakistani Dr. Usman Riaz speaks about coronavirus before his death.,https://www.poynter.org/?ifcn_misinformation=pakistani-doctor-usman-riaz-speaks-about-coronavirus-before-his-death,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, A post says that a vaccine for the new coronavirus will be available in a few days.,https://www.poynter.org/?ifcn_misinformation=a-post-says-that-a-vaccine-for-the-new-coronavirus-will-be-available-in-a-few-days,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Photo showing crowd during an illegal â€” due to quarantine â€” Way of the Cross prayers in Wejherowo.,https://www.poynter.org/?ifcn_misinformation=photo-showing-crowd-during-illegal-due-to-quarantine-way-of-the-cross-prayers-in-wejherowo,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, A new vaccine to cure coronavirus has been developed by U.S. scientists.,https://www.poynter.org/?ifcn_misinformation=a-new-vaccine-to-cure-coronavirus-has-been-developed-by-us-scientists,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Hold your breath for 10 seconds to check if you have the coronavirus.,https://www.poynter.org/?ifcn_misinformation=hold-your-breath-for-10-seconds-to-check-if-you-have-coronavirus-or-not,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," In the video, the woman who is asking to take the coronavirus seriously is the wife of the Prime Minister of Canada.",https://www.poynter.org/?ifcn_misinformation=in-the-video-the-woman-who-is-asking-to-take-coronavirus-seriously-is-the-wife-of-the-prime-minister-of-canada,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, 232 kids died from COVID-19 in Italy in one day.,https://www.poynter.org/?ifcn_misinformation=232-kids-died-from-covid-19-in-italy-in-one-day,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," Schedules for the sale of milk, newspapers, grocery and medical stores have been issued by the Mumbai Police commissioner.",https://www.poynter.org/?ifcn_misinformation=timings-for-sale-of-milk-newspapers-grocery-and-medical-stores-have-been-issued-by-the-mumbai-police-commissioner,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, The vaccine against COVID-19 is finally ready.,https://www.poynter.org/?ifcn_misinformation=the-vaccine-against-covid-19-is-finally-ready,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0," After 23:30, the city will be disinfected by a helicopter and the doors and windows should be closed.",https://www.poynter.org/?ifcn_misinformation=after-2330-the-city-will-be-disinfected-by-a-helicopter-and-the-doors-and-windows-should-be-closed,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," A WhatsApp forward claims that the COVID-19 vaccine is ready, was announced by U.S. President Donald Trump, and will be launched next Sunday. It also claims that the vaccine discovered by the U.S. scientists can cure a COVID-19 infected patient within 3 hours. With the WhatsApp forward, the alleged image of the vaccine is also being shared.",https://www.poynter.org/?ifcn_misinformation=a-whatsapp-forward-is-doing-the-rounds-claiming-that-the-covid-19-vaccine-is-ready-and-as-announced-by-us-president-donald-trump-it-will-be-launched-next-sunday-it-also-claims-that-the-vaccine-disco,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, The names of coronavirus victims have been published online in media.,https://www.poynter.org/?ifcn_misinformation=whether-the-names-of-coronavirus-victims-have-been-published-online-in-media,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Multiple articles widely shared on Facebook claim that 59 church members died after drinking household disinfectant which their pastor said would prevent coronavirus infections.,https://www.poynter.org/?ifcn_misinformation=multiple-articles-widely-shared-on-facebook-claim-that-59-church-members-died-after-drinking-household-disinfectant-which-their-pastor-said-would-prevent-coronavirus-infections,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, The video shows Muslims licking plates and spoons to spread the coronavirus.,https://www.poynter.org/?ifcn_misinformation=the-video-shows-muslims-licking-plates-and-spoons-to-spread-the-coronavirus,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," Governmental economic measures will allow â€œunemployed people to earn 100% of their wage, workers 70% and craftsmen 0%â€",https://www.poynter.org/?ifcn_misinformation=governmental-economic-measures-will-allow-unemployed-people-to-earn-100-of-their-wage-workers-70-and-craftsmen-0,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Russia has allegedly unleashed over 500 lions in order to ensure that people stay inside their houses.,https://www.poynter.org/?ifcn_misinformation=russia-has-allegedly-unleashed-over-500-lions-in-order-to-ensure-that-people-stay-inside-their-houses,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, The CDC now says that the coronavirus can survive on surfaces for up to 17 days.,https://www.poynter.org/?ifcn_misinformation=says-the-cdc-now-says-that-the-coronavirus-can-survive-on-surfaces-for-up-to-17-days,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Deaths blamed on coronavirus are actually due to the flu.,https://www.poynter.org/?ifcn_misinformation=whether-deaths-blamed-on-coronavirus-are-actually-due-to-the-flu,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," Tests results, theft, ban: Three false reports about chloroquine",https://www.poynter.org/?ifcn_misinformation=tests-results-theft-ban-three-false-reports-about-chloroquine,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Ecuadorian government gives money to people from Venezuela.,https://www.poynter.org/?ifcn_misinformation=ecuadorean-government-gives-money-to-people-from-venezuela,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Russia has unleashed over 500 lions to ensure that people stay inside their homes amid the coronavirus outbreak.,https://www.poynter.org/?ifcn_misinformation=russia-has-unleashed-over-500-lions-to-ensure-that-people-stay-inside-their-homes-amid-the-coronavirus-outbreak,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Whether 60 Democrats voted against coronavirus stimulus bill.,https://www.poynter.org/?ifcn_misinformation=whether-60-democrats-voted-against-coronavirus-stimulus-bill,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," A video of former Iraqi dictator Saddam Hussein has been shared repeatedly on Facebook, Twitter and Instagram alongside a claim it shows him stating the U.S threatened to spread the novel coronavirus in Iraq during a meeting in the 1990s.",https://www.poynter.org/?ifcn_misinformation=a-video-of-former-iraqi-dictator-saddam-hussein-has-been-shared-repeatedly-on-facebook-twitter-and-instagram-alongside-a-claim-it-shows-him-stating-the-us-threatened-to-spread-the-novel-coronavirus,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Does vaping reduce your chances of getting the coronavirus?,https://www.poynter.org/?ifcn_misinformation=does-vaping-reduce-your-chances-of-getting-the-coronavirus,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," A vaccine that cures COVID-19 in three hours will be released next Sunday, according to President Donald Trump. Roche has already produced millions of those vaccines.",https://www.poynter.org/?ifcn_misinformation=a-vaccine-that-cures-covid-19-in-three-hours-will-be-released-next-sunday-according-to-donald-trump-roche-has-already-produced-millions-of-those-vaccines,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," The Russian president, Putin, has left 800 lions outside to make people stay in their homes.",https://www.poynter.org/?ifcn_misinformation=the-russian-president-putin-has-left-800-lions-outside-to-make-people-stay-in-their-homes,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Europe is rationing food due to the outbreak.,https://www.poynter.org/?ifcn_misinformation=europe-is-rationing-food-due-to-the-outbreak,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," Italy registered 4,200 new recovering cases from coronavirus in 24 hours.",https://www.poynter.org/?ifcn_misinformation=italy-registered-4200-new-recovering-cases-from-coronavirus-in-24h,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Aspirating boiling water vapor for five minutes deactivates the coronavirus.,https://www.poynter.org/?ifcn_misinformation=aspirating-boiling-water-vapor-for-five-minutes-desactivates-the-coronavirus,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Photographs shared hundreds of times online purport to show the coffins of Italian victims of the novel coronavirus pandemic.,https://www.poynter.org/?ifcn_misinformation=photographs-shared-hundreds-of-times-online-purport-to-show-the-coffins-of-italian-victims-of-the-novel-coronavirus-pandemic,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Netflix gives away free accounts during coronavirus quarantine.,https://www.poynter.org/?ifcn_misinformation=netflix-gives-away-free-accounts-during-coronavirus-quarantine,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0," The text claims that mass media owners, called â€œSatanistsâ€ in the text, are forcing the public to voluntarily look for a coronavirus vaccine. It also describes the vaccine (which still does not exist) as: â€œA vaccine in which the beastâ€™s mark is present in liquid form with nano-technology, and he will completely control the world and all people.â€",https://www.poynter.org/?ifcn_misinformation=the-text-claims-that-mass-media-owners-called-satanists-in-the-text-are-forcing-the-public-to-voluntarily-look-for-a-coronavirus-vaccine-it-also-describes-the-vaccine-which-still-does-not-exist,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Five helicopters will disinfect the Netherlands to extinguish the coronavirus. Citizens have to stay inside.,https://www.poynter.org/?ifcn_misinformation=five-helicopters-will-desinfect-the-netherlands-to-extinguish-the-coronavirus-citizens-have-to-stay-inside,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Vaccine made by Roche Medical Company cures COVID-19 in 3 hours.,https://www.poynter.org/?ifcn_misinformation=vaccine-made-by-roche-medical-company-cures-covid-19-in-3-hours,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Holding your breath can let you test whether you may have COVID-19.,https://www.poynter.org/?ifcn_misinformation=holding-your-breath-can-let-you-test-whether-you-may-have-covid-19,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, A new vaccine that can cure COVID-19 patients in 3 hours is now ready.,https://www.poynter.org/?ifcn_misinformation=a-new-vaccine-that-can-cure-covid-19-patients-in-3-hours-is-now-ready,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Russia released 500 lions to ensure people would stay inside houses.,https://www.poynter.org/?ifcn_misinformation=russia-released-500-lions-to-ensure-people-would-stay-inside-houses,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," A photo showing nurses raising their middle fingers against the French government, with a caption against the French President.",https://www.poynter.org/?ifcn_misinformation=a-photo-showing-nurses-raising-their-middle-fingers-against-the-french-government-with-a-caption-against-the-french-president,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, The French state gives more benefit to people who were unemployed before the COVID-19 than it does for people who are partially unemployed due to the coronavirus.,https://www.poynter.org/?ifcn_misinformation=the-french-state-gives-more-benefit-to-people-who-were-unemployed-before-the-covid-19-than-it-does-for-people-who-are-partially-unenmployed-due-to-the-coronavirus,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, COVID-19 patients will not show symptoms for the first 14 days.,https://www.poynter.org/?ifcn_misinformation=covid-19-patients-will-not-show-symptoms-for-the-first-14-days,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, â€œPeopleÂ´s scientistâ€ found that coronavirus is a bioweapon mixing SARS and HIV.,https://www.poynter.org/?ifcn_misinformation=peoples-scientist-found-that-coronavirus-is-a-bioweapon-mixing-sars-and-hiv,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Italian mimicks Muslim prayers because of fear from COVID-19.,https://www.poynter.org/?ifcn_misinformation=italian-mimcks-muslim-prayers-because-of-fear-from-covid19,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Dr. Naresh Trehan has said that the Indian government is going to declare a national emergency.,https://www.poynter.org/?ifcn_misinformation=dr-naresh-trehan-has-said-that-the-indian-government-is-going-to-declare-a-national-emergency,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0," A video has been viewed tens of thousands of times on Facebook, Twitter and YouTube alongside a claim it shows Italian nationals expressing their gratitude to China for providing aid during the novel coronavirus pandemic.",https://www.poynter.org/?ifcn_misinformation=a-video-has-been-viewed-tens-of-thousands-of-times-on-facebook-twitter-and-youtube-alongside-a-claim-it-shows-italian-nationals-expressing-their-gratitude-to-china-for-providing-aid-during-the-novel,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Footage purportedly showing a looting spree in Mexico prompted by panic over the novel coronavirus was aired on multiple Facebook live streams and viewed by tens of thousands of people during the week of 3/23/20. Posts sharing the streams claimed that the chaotic scene was happening in real-time.,https://www.poynter.org/?ifcn_misinformation=footage-purportedly-showing-a-looting-spree-in-mexico-prompted-by-panic-over-the-novel-coronavirus-was-aired-on-multiple-facebook-live-streams-and-viewed-by-tens-of-thousands-of-people-during-the-week,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," George Soros is one of the people responsible for the new coronavirus, born in a laboratory.",https://www.poynter.org/?ifcn_misinformation=george-soros-is-one-of-the-people-responsible-for-the-new-coronavirus-born-in-a-laboratory,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Voice message of a so-called ombudsman that says that internet may collapse in Argentina.,https://www.poynter.org/?ifcn_misinformation=voice-message-of-a-so-called-ombudsman-that-says-that-internet-may-collapse-in-argentina,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Drinking alcohol beverages can help prevent COVID-19.,https://www.poynter.org/?ifcn_misinformation=drinking-alcohol-beverages-can-help-prevent-covid-19,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, An image encourages people to stay home and not go out to terraces or balconies .,https://www.poynter.org/?ifcn_misinformation=an-image-that-encourage-people-to-stay-home-and-not-go-out-to-terraces-or-balconies,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, A video has been viewed in multiple Facebook posts and claims to show a man wiping his sweat on the buttons of a lift in a residential block in Hong Kong.,https://www.poynter.org/?ifcn_misinformation=a-video-has-been-viewed-tens-of-thousands-of-times-in-multiple-facebook-posts-which-claim-it-shows-a-man-wiping-his-sweat-on-the-buttons-of-a-lift-in-a-residential-block-in-hong-kong,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," Social media posts attribute a list of points about the novel coronavirus to Johns Hopkins, a leading source of information on the virus.",https://www.poynter.org/?ifcn_misinformation=social-media-posts-attribute-a-list-of-points-about-the-novel-coronavirus-to-johns-hopkins-a-leading-source-of-information-on-the-virus,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Antibiotic invented in Croatia cures coronavirus.,https://www.poynter.org/?ifcn_misinformation=antibiotic-invented-in-croatia-cures-coronavirus,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, An Arabic poem from 1170 predicted COVID-19.,https://www.poynter.org/?ifcn_misinformation=an-arabic-poem-from-1170-predicted-covid19,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Washington admits it is the responsible for COVID-19.,https://www.poynter.org/?ifcn_misinformation=washington-admits-that-it-is-the-responsible-for-covid19,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, The COVID-19 cases have reached a peak and people must not go outside even for groceries.,https://www.poynter.org/?ifcn_misinformation=the-covid-19-cases-have-reached-a-peak-and-people-must-not-go-outside-even-for-groceries,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Putin had a press conference and gave people a choice between 15 days isolation and 5 years in prison.,https://www.poynter.org/?ifcn_misinformation=putin-had-a-press-conference-and-gave-people-a-choice-between-15-days-isolation-and-5-years-in-prison,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Germany refused to take any help from China.,https://www.poynter.org/?ifcn_misinformation=germany-refused-to-take-any-help-from-china,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, A vaccine against coronavirus was developed.,https://www.poynter.org/?ifcn_misinformation=a-vaccine-against-coronavirus-was-developed,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Riots in London due to the unavailability of food items. The United Kingdom will be locked down by tonight. Army soldiers take to the UK streets.,https://www.poynter.org/?ifcn_misinformation=riots-in-london-due-to-the-unavailability-of-food-items-the-united-kingdom-will-be-locked-down-by-tonight-army-soldiers-take-to-the-uk-streets,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Channel 4â€™s Jon Snow is infected with coronavirus.,https://www.poynter.org/?ifcn_misinformation=channel4s-jon-snow-is-infected-with-coronavirus,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, The Peruvian Social Security is offering monetary help to some people included in a list to endure the quarantine.,https://www.poynter.org/?ifcn_misinformation=the-peruvian-social-security-is-offering-monetary-help-to-some-people-included-in-a-list-to-endure-the-quarantine,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Multiple posts on Facebook and Twitter claim the WHO has warned against eating cabbage during the novel coronavirus pandemic.,https://www.poynter.org/?ifcn_misinformation=multiple-posts-on-facebook-and-twitter-claim-the-world-health-organization-who-has-warned-against-eating-cabbage-during-the-novel-coronavirus-pandemic-2,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, The vaccine that China is testing for COVID-19 is bad for humans.,https://www.poynter.org/?ifcn_misinformation=the-vaccine-that-china-is-testing-for-covid19-is-bad-for-humans,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Sick COVID-19 patients at the airport runway in Senegal.,https://www.poynter.org/?ifcn_misinformation=sick-covid-19-patients-at-the-airport-runway-in-senegal,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," DRC president, Felix Tshisekedi, has suspended the payment of rents and water and electricity bills because of coronavirus.",https://www.poynter.org/?ifcn_misinformation=drc-president-felix-tshisekedi-has-suspended-the-payment-of-rents-and-water-and-electricity-bills-because-of-coronavirus,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Russian President Putin released 500 lions onto the streets to keep people indoors.,https://www.poynter.org/?ifcn_misinformation=if-russian-pres-putin-released-500-lions-onto-the-steets-to-keep-people-indoors,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Photo shows coffins from coronavirus outbreak in Italy.,https://www.poynter.org/?ifcn_misinformation=photo-shows-coffins-from-coronavirus-outbreak-in-italy,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Helicopters Are Spraying Disinfectants To Try To Eradicate Coronavirus.,https://www.poynter.org/?ifcn_misinformation=helicopters-are-spraying-disinfectants-to-try-to-eradicate-coronavirus,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Egyptian Health Minister arrive in Italy with secret coronavirus cure.,https://www.poynter.org/?ifcn_misinformation=egyptian-health-minister-arrives-to-italy-with-secret-coronavirus-cure,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Worshipers were beaten by policemen because they gathered in a church.,https://www.poynter.org/?ifcn_misinformation=worshipers-were-beaten-by-policemen-because-they-gathered-in-a-church,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0," Stocks of â€œmedical masksâ€ made in Woippy, in Moselle, by a company are being blocked for lack of â€œagreement of the government,â€ in spite of a shortage of masks in France.",https://www.poynter.org/?ifcn_misinformation=stocks-of-medical-masks-made-in-woippy-in-moselle-by-a-company-are-being-blocked-for-lack-of-agreement-of-the-government-inspite-of-a-shortage-of-masks-in-france,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, The photo shows the funeral of Turkish deceased general Aytac Yalman due to COVID-19.,https://www.poynter.org/?ifcn_misinformation=the-photo-shows-the-funeral-of-turkish-deceased-general-aytac-yalman-due-to-covid-19,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, A Facebook post in Australia claims sufferers of respiratory conditions can access a â€œrescue packâ€ of medication by asking a general practitioner.,https://www.poynter.org/?ifcn_misinformation=a-facebook-post-in-australia-claims-sufferers-of-respiratory-conditions-can-access-a-rescue-pack-of-medication-by-asking-a-general-practitioner,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Coronavirus is nothing but Sarin Gas.,https://www.poynter.org/?ifcn_misinformation=coronavirus-is-nothing-but-sarin-gas,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Vladimir Putin â€œreleased 500 lions to monitor the quarantine.â€,https://www.poynter.org/?ifcn_misinformation=vladimir-putin-released-500-lions-to-monitor-the-quarantine,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, Russian President Vladimir Putin released 800 lions and tigers across Russia to stop people from leaving home.,https://www.poynter.org/?ifcn_misinformation=russian-president-vladimir-putin-released-800-lions-and-tigers-across-russia-to-stop-people-from-leaving-home,0,3,3,3,1,1,0,1,N/A,N/A,N/A
FALSE,0, A chart comparing those infected and killed by the coronavirus in Argentina and Spain.,https://www.poynter.org/?ifcn_misinformation=a-chart-comparing-those-infected-and-killed-by-the-coronavirus-in-argentina-and-spain,3,0,3,3,1,0,1,0,N/A,N/A,N/A
FALSE,0, Celebrities spreading misinformation about coronavirus and the Janata curfew in India.,https://www.poynter.org/?ifcn_misinformation=celebrities-spreading-misinformation-about-coronavirus-and-the-janata-curfew-in-india,3,0,3,3,1,0,1,0,N/A,N/A,N/A
